MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER PRESSURE	MINIREK BAROMETER ALTITUDE	MINIREK BAROMETER ALTITUDE	SYSTEM META RECEIVED_TIMESECONDS	SYSTEM META RECEIVED_TIMESECONDS	
X	Y	X	Y	X	Y	X	Y	
1541281218.358339	691.6934204101562	94326.0	94326.0	1541285331.534063	596.6206665039062			
1541281218.390451	691.96044921875	94327.0	94327.0	1541285331.6140459	596.3561401367188			
1541281218.486274	691.6934204101562	94326.0	94326.0	1541285331.693794	597.14990234375			
1541281218.566369	691.3373413085938	94324.0	94324.0	1541285331.7736819	596.6206665039062			
1541281218.6461172	691.3373413085938	94323.0	94323.0	1541285331.8056169	596.6206665039062			
1541281218.742164	691.0703125	94330.0	94330.0	1541285331.917449	596.6206665039062			
1541281218.8220959	690.9813232421875	94331.0	94331.0	1541285331.997511	596.0033569335938			
1541281218.853986	691.6043701171875	94332.0	94332.0	1541285332.077407	596.4443359375			
1541281218.949856	691.0703125	94336.0	94336.0	1541285332.157241	596.2679443359375			
1541281219.029715	690.3582763671875	94340.0	94340.0	1541285332.189572	596.6206665039062			
1541281219.1097548	690.7142944335938	94343.0	94343.0	1541285332.317106	596.2679443359375			
1541281219.18952	690.447265625	94344.0	94344.0	1541285332.396957	596.3561401367188			
1541281219.2695758	690.1802368164062	94343.0	94343.0	1541285332.476911	596.7088623046875			
1541281219.3014169	690.0912475585938	94340.0	94340.0	1541285332.5087202	596.0033569335938			
1541281219.413378	689.646240234375	94340.0	94340.0	1541285332.6204731	596.6206665039062			
1541281219.493325	690.0022583007812	94348.0	94348.0	1541285332.70068	596.7088623046875			
1541281219.57307	690.0022583007812	94346.0	94346.0	1541285332.780415	596.797119140625			
1541281219.653097	689.82421875	94343.0	94343.0	1541285332.8602822	597.2380981445312			
1541281219.7330859	689.5572509765625	94347.0	94347.0	1541285332.892399	598.0319213867188			
1541281219.7653918	689.0232543945312	94342.0	94342.0	1541285333.0041971	598.0319213867188			
1541281219.876971	689.2012329101562	94351.0	94351.0	1541285333.084318	597.6790771484375			
1541281219.956865	688.7562866210938	94347.0	94347.0	1541285333.1161978	597.0617065429688			
1541281220.036798	688.7562866210938	94349.0	94349.0	1541285333.228291	596.8853149414062			
1541281220.1168058	688.3113403320312	94349.0	94349.0	1541285333.3078048	596.1797485351562			
1541281220.196464	688.4893188476562	94351.0	94351.0	1541285333.3877199	596.7088623046875			
1541281220.228512	688.2223510742188	94351.0	94351.0	1541285333.467634	596.3561401367188			
1541281220.356694	688.5783081054688	94353.0	94353.0	1541285333.54757	596.3561401367188			
1541281220.4365509	687.510498046875	94347.0	94347.0	1541285333.5795	596.7088623046875			
1541281220.46846	687.7774658203125	94353.0	94353.0	1541285333.707273	596.9735107421875			
1541281220.564448	687.866455078125	94353.0	94353.0	1541285333.787127	596.8853149414062			
1541281220.644213	687.5994873046875	94351.0	94351.0	1541285333.819384	596.4443359375			
1541281220.724224	687.5994873046875	94354.0	94354.0	1541285333.9151459	596.5325317382812			
1541281220.8039522	687.1546020507812	94361.0	94361.0	1541285333.994987	596.797119140625			
1541281220.899789	686.1759033203125	94359.0	94359.0	1541285334.074919	596.797119140625			
1541281220.931936	686.8876342773438	94358.0	94358.0	1541285334.154728	597.0617065429688			
1541281221.043853	686.6207275390625	94361.0	94361.0	1541285334.250746	596.797119140625			
1541281221.123851	686.6207275390625	94351.0	94351.0	1541285334.2826922	596.7088623046875			
1541281221.203752	685.9979858398438	94349.0	94349.0	1541285334.378537	596.3561401367188			
1541281221.235749	685.4641723632812	94351.0	94351.0	1541285334.4584022	597.14990234375			
1541281221.3475032	685.9979858398438	94349.0	94349.0	1541285334.53849	596.797119140625			
1541281221.4275331	686.0869140625	94350.0	94350.0	1541285334.6183481	596.5325317382812			
1541281221.5074828	685.9979858398438	94353.0	94353.0	1541285334.698217	597.0617065429688			
1541281221.5873	685.2862548828125	94352.0	94352.0	1541285334.730268	597.2380981445312			
1541281221.667362	684.7525024414062	94350.0	94350.0	1541285334.842052	596.797119140625			
1541281221.699136	684.930419921875	94350.0	94350.0	1541285334.9217532	596.9735107421875			
1541281221.81123	684.6635131835938	94355.0	94355.0	1541285335.0016608	597.3262939453125			
1541281221.891048	684.21875	94352.0	94352.0	1541285335.081488	596.797119140625			
1541281221.971136	684.6635131835938	94349.0	94349.0	1541285335.161389	597.0617065429688			
1541281222.050858	684.21875	94353.0	94353.0	1541285335.193315	596.5325317382812			
1541281222.1309462	684.21875	94342.0	94342.0	1541285335.3051991	596.7088623046875			
1541281222.16272	683.951904296875	94343.0	94343.0	1541285335.385068	596.797119140625			
1541281222.258695	683.2403564453125	94348.0	94348.0	1541285335.464915	596.6206665039062			
1541281222.354472	683.418212890625	94346.0	94346.0	1541285335.544821	596.5325317382812			
1541281222.434486	682.8845825195312	94350.0	94350.0	1541285335.624757	596.5325317382812			
1541281222.514452	683.3292846679688	94348.0	94348.0	1541285335.656652	595.8269653320312			
1541281222.594379	682.8845825195312	94351.0	94351.0	1541285335.7684639	596.5325317382812			
1541281222.626414	682.8845825195312	94355.0	94355.0	1541285335.8483698	596.797119140625			
1541281222.722267	682.6177978515625	94354.0	94354.0	1541285335.9283168	596.9735107421875			
1541281222.8021262	682.52880859375	94350.0	94350.0	1541285336.0081542	596.1797485351562			
1541281222.8820312	682.4398803710938	94341.0	94341.0	1541285336.088232	596.4443359375			
1541281222.97805	681.9063110351562	94350.0	94350.0	1541285336.120144	596.797119140625			
1541281223.0578718	682.3509521484375	94344.0	94344.0	1541285336.2319171	596.3561401367188			
1541281223.073944	681.7284545898438	94348.0	94348.0	1541285336.311861	596.6206665039062			
1541281223.185717	681.461669921875	94348.0	94348.0	1541285336.3917599	596.9735107421875			
1541281223.265889	681.461669921875	94342.0	94342.0	1541285336.471552	596.0033569335938			
1541281223.345731	681.2838134765625	94347.0	94347.0	1541285336.503497	596.4443359375			
1541281223.4256241	681.3727416992188	94344.0	94344.0	1541285336.6314251	596.6206665039062			
1541281223.5055192	681.1948852539062	94345.0	94345.0	1541285336.7114298	596.1797485351562			
1541281223.537583	680.6613159179688	94345.0	94345.0	1541285336.7432861	596.4443359375			
1541281223.6494641	680.3945922851562	94351.0	94351.0	1541285336.855278	596.4443359375			
1541281223.729364	680.3945922851562	94343.0	94343.0	1541285336.935211	596.6206665039062			
1541281223.8095171	680.3056640625	94347.0	94347.0	1541285336.967118	595.9151611328125			
1541281223.889033	679.7721557617188	94346.0	94346.0	1541285337.095136	596.3561401367188			
1541281223.969116	680.1278076171875	94350.0	94350.0	1541285337.174759	597.2380981445312			
1541281224.00119	679.5943603515625	94345.0	94345.0	1541285337.2068	596.797119140625			
1541281224.113052	679.5943603515625	94347.0	94347.0	1541285337.3027358	596.1797485351562			
1541281224.193105	678.9719848632812	94345.0	94345.0	1541285337.382519	596.3561401367188			
1541281224.273063	678.9719848632812	94347.0	94347.0	1541285337.462475	596.6206665039062			
1541281224.352712	678.9719848632812	94344.0	94344.0	1541285337.5425138	596.2679443359375			
1541281224.432637	678.794189453125	94347.0	94347.0	1541285337.638388	595.9151611328125			
1541281224.464792	678.4385375976562	94348.0	94348.0	1541285337.654428	596.6206665039062			
1541281224.576478	678.7052612304688	94350.0	94350.0	1541285337.7661812	596.3561401367188			
1541281224.6566179	677.8162841796875	94345.0	94345.0	1541285337.8461068	596.5325317382812			
1541281224.736486	677.9940795898438	94349.0	94349.0	1541285337.926036	596.7088623046875			
1541281224.816463	677.8162841796875	94350.0	94350.0	1541285338.006031	597.0617065429688			
1541281224.896349	677.371826171875	94344.0	94344.0	1541285338.085781	598.0319213867188			
1541281224.928297	677.1940307617188	94348.0	94348.0	1541285338.117889	599.7080078125			
1541281225.040108	677.0162353515625	94343.0	94343.0	1541285338.2297301	600.5020141601562			
1541281225.120049	677.1940307617188	94349.0	94349.0	1541285338.389717	603.0609741210938			
1541281225.199934	676.57177734375	94344.0	94344.0	1541285338.469662	603.5905151367188			
1541281225.28	676.48291015625	94348.0	94348.0	1541285338.549519	602.6197509765625			
1541281225.3596969	676.0385131835938	94341.0	94341.0	1541285338.5815198	602.4432373046875			
1541281225.3917289	676.48291015625	94344.0	94344.0	1541285338.693321	601.7373046875			
1541281225.503702	675.2385864257812	94342.0	94342.0	1541285338.773203	600.9431762695312			
1541281225.583531	675.3275146484375	94345.0	94345.0	1541285346.16583	597.502685546875			
1541281225.6634738	674.9719848632812	94349.0	94349.0	1541285346.2457101	596.797119140625			
1541281225.7434309	675.2385864257812	94351.0	94351.0	1541285346.325672	597.14990234375			
1541281225.8234482	674.4387817382812	94340.0	94340.0	1541285346.405549	597.14990234375			
1541281225.855226	674.9719848632812	94349.0	94349.0	1541285346.485497	596.7088623046875			
1541281225.951221	674.6165161132812	94349.0	94349.0	1541285346.5173938	596.7088623046875			
1541281226.047224	674.4387817382812	94349.0	94349.0	1541285346.6293461	596.797119140625			
1541281226.1271749	674.1721801757812	94347.0	94347.0	1541285346.7091389	596.6206665039062			
1541281226.207009	674.0833129882812	94350.0	94350.0	1541285346.789147	596.5325317382812			
1541281226.286973	673.7279052734375	94349.0	94349.0	1541285346.8691998	596.1797485351562			
1541281226.318951	673.4613037109375	94348.0	94348.0	1541285346.9488661	596.9735107421875			
1541281226.414755	672.8392944335938	94348.0	94348.0	1541285346.9809291	596.9735107421875			
1541281226.49458	673.1947021484375	94352.0	94352.0	1541285347.092732	596.8853149414062			
1541281226.5907352	672.2173461914062	94346.0	94346.0	1541285347.17268	596.4443359375			
1541281226.670794	672.2173461914062	94347.0	94347.0	1541285347.25251	597.2380981445312			
1541281226.7504299	671.8619995117188	94346.0	94346.0	1541285347.332515	596.9735107421875			
1541281226.782391	672.3062133789062	94345.0	94345.0	1541285347.412344	597.14990234375			
1541281226.8942919	671.506591796875	94345.0	94345.0	1541285347.444399	596.7088623046875			
1541281226.974178	671.0623779296875	94344.0	94344.0	1541285347.540396	596.9735107421875			
1541281227.0540428	671.6842651367188	94345.0	94345.0	1541285347.636178	596.3561401367188			
1541281227.086061	671.2401123046875	94338.0	94338.0	1541285347.716175	596.797119140625			
1541281227.197949	670.7958984375	94343.0	94343.0	1541285347.7959812	596.9735107421875			
1541281227.277893	670.9735717773438	94342.0	94342.0	1541285347.8760371	596.8853149414062			
1541281227.357567	670.5294189453125	94346.0	94346.0	1541285347.907725	596.8853149414062			
1541281227.4376168	670.3517456054688	94340.0	94340.0	1541285348.0036988	596.3561401367188			
1541281227.51745	670.0852661132812	94346.0	94346.0	1541285348.083492	596.8853149414062			
1541281227.549481	669.9075927734375	94345.0	94345.0	1541285348.179428	597.3262939453125			
1541281227.661491	669.7299194335938	94348.0	94348.0	1541285348.259323	597.0617065429688			
1541281227.741306	669.5523071289062	94342.0	94342.0	1541285348.339249	596.8853149414062			
1541281227.8212638	669.64111328125	94350.0	94350.0	1541285348.3712058	596.8853149414062			
1541281227.901014	669.64111328125	94343.0	94343.0	1541285348.467016	596.5325317382812			
1541281227.980916	669.108154296875	94343.0	94343.0	1541285348.546958	596.7088623046875			
1541281228.013025	668.9305419921875	94343.0	94343.0	1541285348.6269388	596.797119140625			
1541281228.108968	668.7528686523438	94346.0	94346.0	1541285348.7067661	597.3262939453125			
1541281228.204843	668.6640625	94342.0	94342.0	1541285348.7868412	596.9735107421875			
1541281228.284766	668.4864501953125	94340.0	94340.0	1541285348.818806	596.797119140625			
1541281228.364762	667.7759399414062	94348.0	94348.0	1541285348.9309561	596.8853149414062			
1541281228.444435	668.308837890625	94345.0	94345.0	1541285349.0105128	597.0617065429688			
1541281228.4765801	668.1311645507812	94345.0	94345.0	1541285349.090504	597.0617065429688			
1541281228.5726058	667.86474609375	94341.0	94341.0	1541285349.170399	596.9735107421875			
1541281228.652385	667.509521484375	94347.0	94347.0	1541285349.250249	596.9735107421875			
1541281228.732209	666.8878784179688	94349.0	94349.0	1541285349.282279	596.3561401367188			
1541281228.828319	666.8878784179688	94346.0	94346.0	1541285349.394156	597.0617065429688			
1541281228.908061	667.154296875	94350.0	94350.0	1541285349.4742332	596.797119140625			
1541281228.940084	667.154296875	94351.0	94351.0	1541285349.553959	596.9735107421875			
1541281229.036136	666.799072265625	94348.0	94348.0	1541285349.634018	596.6206665039062			
1541281229.11605	666.53271484375	94349.0	94349.0	1541285349.7137868	596.797119140625			
1541281229.1959429	666.177490234375	94346.0	94346.0	1541285349.745641	596.6206665039062			
1541281229.275906	666.0887451171875	94347.0	94347.0	1541285349.857485	596.3561401367188			
1541281229.355754	666.0887451171875	94341.0	94341.0	1541285349.9373739	596.7088623046875			
1541281229.3876522	666.2662963867188	94339.0	94339.0	1541285350.017233	596.1797485351562			
1541281229.499413	665.7335205078125	94344.0	94344.0	1541285350.097088	596.2679443359375			
1541281229.579555	665.9111328125	94344.0	94344.0	1541285350.177173	596.797119140625			
1541281229.659411	665.9111328125	94339.0	94339.0	1541285350.208956	596.7088623046875			
1541281229.739156	665.37841796875	94344.0	94344.0	1541285350.321284	596.8853149414062			
1541281229.819317	665.644775390625	94341.0	94341.0	1541285350.4006028	597.502685546875			
1541281229.851188	665.2896118164062	94344.0	94344.0	1541285350.480715	597.4144897460938			
1541281229.963253	665.2008056640625	94342.0	94342.0	1541285350.560406	597.3262939453125			
1541281230.043079	664.7568969726562	94341.0	94341.0	1541285350.592396	596.7088623046875			
1541281230.122967	665.1119995117188	94342.0	94342.0	1541285350.7212312	597.2380981445312			
1541281230.202998	664.579345703125	94343.0	94343.0	1541285350.799979	596.797119140625			
1541281230.282806	664.4905395507812	94342.0	94342.0	1541285350.831983	597.0617065429688			
1541281230.3147562	664.6680908203125	94341.0	94341.0	1541285350.927978	596.8853149414062			
1541281230.426775	664.4017944335938	94342.0	94342.0	1541285351.007753	597.2380981445312			
1541281230.506688	663.7803344726562	94344.0	94344.0	1541285351.103631	596.8853149414062			
1541281230.586742	663.8690795898438	94342.0	94342.0	1541285351.183959	596.8853149414062			
1541281230.66683	663.158935546875	94343.0	94343.0	1541285351.263508	597.9437255859375			
1541281230.746598	663.8690795898438	94348.0	94348.0	1541285351.29539	598.6494140625			
1541281230.778731	663.5139770507812	94337.0	94337.0	1541285351.391281	597.2380981445312			
1541281230.8905962	663.158935546875	94343.0	94343.0	1541285351.4712121	597.2380981445312			
1541281230.970669	663.0701293945312	94343.0	94343.0	1541285351.5509949	597.767333984375			
1541281231.050315	663.2476806640625	94339.0	94339.0	1541285351.6308951	598.2083129882812			
1541281231.13039	663.0701293945312	94342.0	94342.0	1541285351.710757	597.6790771484375			
1541281231.210232	663.158935546875	94343.0	94343.0	1541285351.758729	597.4144897460938			
1541281231.242207	662.3600463867188	94348.0	94348.0	1541285351.854615	597.2380981445312			
1541281231.353981	662.6263427734375	94346.0	94346.0	1541285351.934408	597.4144897460938			
1541281231.4339142	662.2713012695312	94341.0	94341.0	1541285352.0144482	597.3262939453125			
1541281231.514018	661.916259765625	94344.0	94344.0	1541285352.09428	597.502685546875			
1541281231.593836	662.0050048828125	94337.0	94337.0	1541285352.1743412	597.502685546875			
1541281231.673864	661.916259765625	94345.0	94345.0	1541285352.2062669	597.5908813476562			
1541281231.705773	662.1824951171875	94351.0	94351.0	1541285352.318229	597.6790771484375			
1541281231.8176498	661.6499633789062	94349.0	94349.0	1541285352.397856	597.8555297851562			
1541281231.897547	661.5612182617188	94344.0	94344.0	1541285352.478028	598.1201171875			
1541281231.97753	662.0050048828125	94344.0	94344.0	1541285352.557824	597.3262939453125			
